id	aminer_id	title 
13044	d72a35c6-25f7-4e69-aaaa-d10db5afbcbf	ON THE MATHEMATICAL MODELING OF SOLITON-MEDIATED LONG-RANGE ELECTRON TRANSFER	
13045	cc7819c7-5533-4af5-bda0-8ca50ba6b24e	ELECTRON TRAPPING BY SOLITONS. CLASSICAL VERSUS QUANTUM MECHANICAL APPROACH	
13046	8c9f0956-b1d0-4115-8f8c-43043dd2327e	Clustering behavior in a three-layer system mimicking olivo-cerebellar dynamics	
13047	8560df62-7e50-4450-86c6-210acf26d1a7	ON SOLITON-MEDIATED FAST ELECTRIC CONDUCTION IN A NONLINEAR LATTICE WITH MORSE INTERACTIONS	
13048	7b8f3433-4def-47b5-aa93-46ae28028ad2	DISSIPATIVE SOLITONS AND COMPLEX CURRENTS IN ACTIVE LATTICES	
13049	72e11e32-4eb1-4d13-abb2-ca091a5d4e32	Elements for a general memory structure: properties of recurrent neural networks used to form situation models	
13050	225b72a9-57f9-4f1a-8ec0-d98d669967fe	ON THE POSSIBILITY OF ELECTRIC CONDUCTION MEDIATED BY DISSIPATIVE SOLITONS	
13051	11d32a0a-ec5a-4f4b-8ae0-6b70741520a8	Stability switches, oscillatory multistability, and spatio-temporal patterns of nonlinear oscillations in recurrently delay coupled neural networks	
13052	152b3a35-70c6-4082-990c-c0e37f6c2fa1	SOLITON-MEDIATED ELECTRON PAIRING	
13053	f6d8778b-5e81-4458-8ca1-fb8229d59166	EXPERIMENTAL EVIDENCE ON THE STRUCTURE AND EVOLUTION OF THE PENTA–HEPTA DEFECT IN HEXAGONAL LATTICES DUE TO BÉNARD–MARANGONI CONVECTION	
13054	a8c604a2-7b20-4336-85fb-1790d2761d9e	Phase resetting, clusters, and waves in a lattice of coupled oscillatory units	
13055	80298cae-e173-4a5b-b56d-bce4d0fbd5c8	Modeling inferior olive neuron dynamics	
13056	72873da9-c29a-4c8a-b806-daa09e29f9c3	SOLITON-LIKE WAVES ON DISSIPATIVE TODA LATTICES	
13057	6c277057-4c42-4400-90b8-769755aa6910	From polaron to solectron: The addition of nonlinear elasticity to quantum mechanics and its possible effect upon electric transport	
13058	5fa2e4a4-6b39-40cd-bb6a-eae6cfd7d279	A practical approach for constructing an adaptive tutoring model based on concept map	
13059	30fa3e15-1416-4239-b31d-75dc6a03d87f	Comparing the social knowledge construction behavioral patterns of problem-based online asynchronous discussion in e/m-learning environments	
13060	30fa7742-3903-4752-a376-959e33c5322a	State-space modeling based on principal component analysis and oxygenated-deoxygenated correlation to improve near-infrared spectroscopy signals	
13061	255cb62d-0fe8-4d4b-b9b7-2fbb366e7fd0	Fault Tolerance Analysis for Dependable Autonomous Agents using Colored Time Petri Nets	
13062	8ef4d6f8-c31f-414d-a798-b06e7f1857f8	Sequential multidimensional scaling with Kalman filtering for location tracking	
13063	ae3b6623-47f4-4469-84d7-5b492c055e02	Human extraction from a sequence of depth images using segmentation and foreground detection	
13064	3fd09463-ad96-4baa-a88c-2ded49c2dcba	Recovering the Contralateral Arm Strength Loss Caused by an Induced Jaw Imbalance	
13065	af3aa31d-80b4-4e8f-b36d-ef7fdfb8cd2b	Detecting Epileptic Seizure from Scalp EEG Using Lyapunov Spectrum	
13066	9c2a6efb-a160-4897-a53d-bc4f023349af	Higuchi Fractal Properties of Onset Epilepsy Electroencephalogram	
13067	a888a345-f692-4cb2-b750-e35f1e3e294d	SOLVING A CLASS OF NON-CONVEX QUADRATIC PROBLEMS BASED ON GENERALIZED KKT CONDITIONS AND NEURODYNAMIC OPTIMIZATION TECHNIQUE	
13068	827b0f6a-4876-4e9e-b393-74c551993b3b	A neurodynamic optimization technique based on overestimator and underestimator functions for solving a class of non-convex optimization problems	
13069	30fa7ba2-5080-4cfc-ab04-08262ffb8d51	Efficient recurrent neural network model for the solution of general nonlinear optimization problems	
13070	30fa834c-44fc-49b9-b86d-71827ffd6748	Hydrological modelling with components: A GIS-based open-source framework	
13071	6b0d0a79-871a-46b5-ad05-a9bc28816ec7	A minimally invasive model data passing interface for integrating legacy environmental system models	
13072	f5086d8b-ef78-4d6a-94e7-f593a6f7d0a3	A software engineering perspective on environmental modeling framework design: The Object Modeling System	
13073	32a88c5e-13c6-4f13-a2cd-25cb6551e0ed	Migration of Multi-tier Applications to Infrastructure-as-a-Service Clouds: An Investigation Using Kernel-Based Virtual Machines	
13074	e86f165b-cb11-4dce-bc5c-70230f1652ef	Using geoprocessing specification as semantic metadata with GEOLEM	
13075	e3f3cf5d-d993-40eb-8bd3-93e4cc77be31	Performance Modeling to Support Multi-tier Application Deployment to Infrastructure-as-a-Service Clouds	
13076	c904bec4-a6f2-4b89-8a7c-c73c76393251	A kernel approach for interactive-oriented model construction in Java	
13077	7031d014-04ba-464a-99ee-e303dff91a7e	Dynamic Scaling for Service Oriented Applications: Implications of Virtual Machine Placement on IaaS Clouds	
13078	5bb2f2e0-6a28-4f5a-a1ce-d34edfb4ff3f	Service Isolation vs. Consolidation: Implications for IaaS Cloud Application Deployment	
13079	3c94f290-a325-44ad-b0c2-a65973a0fae7	Performance implications of multi-tier application deployments on Infrastructure-as-a-Service clouds: Towards performance modeling	
13080	30fa87e2-5e20-43d2-9f6b-aa7083a190d1	Visual Servoing of a Wheeled Mobile Robot using Unconstrained Optimization with a Ceiling Mounted Camera	
13081	8324fed6-9d17-4d84-9800-c21cac736948	Realistic Approach towards Quantitative Analysis and Simulation of EEHC-Based Routing for Wireless Sensor Networks	
13082	30faa3a1-76f5-4512-aeaa-b88f457f88de	Convergence Analysis of Weighted Difference Approximations on Piecewise Uniform Grids to a Class of Singularly Perturbed Functional Differential Equations	
13083	97c11b68-bec6-41da-8f66-6182863c66d1	Softwarenutzung in der geisteswissenschaftlichen Forschungspraxis.	
13084	857c5357-b458-42a6-abd0-20b5b8fd7864	Conceptualization of Computer-Supported Collaborative Sensemaking	
13085	f9a7c915-13a1-46b0-9346-68e5e5c3ebaa	Applicability of Sequence Analysis Methods in Analyzing Peer-Production Systems: A Case Study in Wikidata	
13086	4f5676ea-9dbb-44c3-a86c-8d4aecdd19de	A Terminology Service Supporting Semantic Annotation, Integration, Discovery and Analysis of Interdisciplinary Research Data	
13087	85958c4b-ec56-4f4d-819b-62234266f11c	A Composite Calculation for Author Activity in Wikis: Accuracy Needed	
13088	f464683c-ff05-4e63-bd8e-cdc1ca40d4dc	Combining iterative analytical reasoning and software development using the visualization language Processing	
13089	b6732ef6-fba7-48f3-8e4e-27411bbfba99	Reader preferences and behavior on Wikipedia	
13090	9c69e1c6-297f-4b36-8e20-66575093a608	neonion: Combining Human and Machine Intelligence	
13091	94c63cb3-b238-48aa-9c76-de8c61263c13	Peer-production system or collaborative ontology engineering effort: what is Wikidata?	
13092	6ba2fc76-16ab-4be3-86ed-1117aa5f2830	Work-to-rule: the emergence of algorithmic governance in Wikipedia	
13093	30fac2ea-2781-4fd6-9768-ef4cb486666d	Seeing similarity in the face of difference: enabling comparison of online production systems	
13094	ec75af37-c6ce-4a5f-a34e-4e2758f20080	Exploration of the Potential of Process Mining for Intrusion Detection in Smart Metering.	
13095	26425469-244d-4941-9a1e-dbbe95885f15	Application and Testing of Business Processes in the Energy Domain.	
13096	155a42fc-61f6-40dc-bd81-8595da1c254a	Adaptively Secure Broadcast Encryption With Constant Ciphertexts	
13097	9ddc5c65-985a-4af4-ac75-84a45cc4943f	Analysis and Improvement of a Robust Smart Card Based-Authentication Scheme for Multi-Server Architecture	
13098	717533ca-fd26-4541-8110-fecb42779f77	A Novel Authentication Scheme Using Self-certified Public Keys for Telecare Medical Information Systems	
13099	41c2041e-a3d9-4f60-8d68-582d50378b49	An Improved Biometrics-Based Authentication Scheme for Telecare Medical Information Systems	
13100	3b2b3550-d8e5-4478-ade0-0a6d25a81f46	Analysis and Improvement of `Chaotic Map Based Mobile Dynamic ID Authenticated Key Agreement Scheme'	
13101	30fad73e-1394-4365-b908-447ebedf7240	An Improved Anonymous Authentication Scheme for Telecare Medical Information Systems	
13102	f9f06e4e-8aaf-413c-9413-aedf145409eb	On the utility of primary side information in cognitive sensing	
13103	30fb1235-b9d8-4b1c-b7ed-dbcd824cf7c4	Interference Cancellation trough Interference Alignment for Downlink of Cognitive Cellular Networks	
13104	30fb6085-859b-4f68-a038-a8e042455b2d	Resolution Improvement of Wideband Direction-of-Arrival Estimation \Squared-TOPS\	
13105	30fb6d33-6e04-42be-aaf8-1c356ba91c13	Clearing Policy for an Specialist Agent in Marketing Strategies	
13106	ab8af765-f9c1-4109-bc24-f2747d6adf4b	Software-defined Wireless Charging of Internet of Things using Distributed Beamforming: Demo Abstract	
13107	2be0e989-67e0-4862-b6a6-a456de138e53	On the Scalability of Energy in Wireless RF Powered Internet of Things	
13108	7d50416c-697f-408c-b32c-7fef162332bb	An all-digital receiver for low power, low bit-rate applications using simultaneous wireless information and power transmission	
13109	f733fe27-f1b1-4323-a444-b64a5ed38287	On signaling power: Communications over wireless energy	
13110	a36da97b-7c53-4a08-a64c-0ae275479856	Performance Analysis of CSMA/CA based Medium Access in Full Duplex Wireless Communications	
13111	ab6065da-81be-43c6-866e-5e173e616798	Leveraging Deliberately Generated Interferences for Multi-Sensor Wireless RF Power Transmission	
13112	92d8d79f-8802-4b40-a413-468b229aafdf	Wireless sensor networks with RF energy harvesting: Energy models and analysis	
13113	9f5bfa96-fff8-4cf4-ab8c-6473195b6e32	Performance Analysis of Selected Error Control Protocols in Wireless Multimedia Sensor Networks	
13114	ff19e898-3fd3-4e34-b6dd-619fa1c63c70	Experimental study of concurrent data and wireless energy transfer for sensor networks	
13115	f02e9642-d295-4f68-9a25-970f09ce9f2b	Error control for multimedia communications in wireless sensor networks: A comparative performance analysis	
13116	dea9190c-034c-4f85-9172-53186a2f1611	Medium access control protocol design for sensors powered by wireless energy transfer	
13117	d5afd765-8815-4474-bd90-47509bc2ab29	Spectrum Allocation and QoS Provisioning Framework for Cognitive Radio With Heterogeneous Service Classes	
13118	d4bdf6be-12f2-4ff5-83bd-26f3714c6100	Modeling the residual energy and lifetime of energy harvesting sensor nodes	
13119	30fb7401-3e76-4a29-8f5a-1f297eef791f	RF-MAC: A Medium Access Control Protocol for Re-Chargeable Sensor Networks Powered by Wireless Energy Harvesting	
13120	30fb745f-0092-4c44-8d26-c525863d8a73	Sorting of textual data bases: A variety generation approach to distribution sorting	
13121	d05110ba-b01b-4506-b0df-7b8de2ee1731	Data Driven Performance Evaluation of Wireless Sensor Networks	
13122	9b830f40-ddfd-401f-bbbe-c40eb20990ee	Error estimation in wireless sensor networks	
13123	30fb8c13-1d65-4d6f-a4bc-d60f11134e15	Skin Detection in Web Imagery: Comparison of Techniques and Proposal	
13124	30fbe69e-0d57-49c9-848a-6f84d9542ede	European medium-technology innovation networks: a multi-methodological multi-regional approach	
13125	c72d8f57-81ad-4914-b22a-f9828bbfb8e7	Conceptualising aerospace outsourcing: Airbus UK and the lean supply approach	
13126	98e6c934-ed80-4ccb-a6ff-cf39313888d9	Proximities, knowledge and skills and the future of the Welsh aerospace industry	
13127	b5c00af3-0fde-4639-b785-78931ab0e833	Learning large-scale plantation mapping from imperfect annotators	
13128	30fbf85a-b37f-4426-8bde-f3b88723895d	Intuitive simulation, querying, and visualization for river basin policy and management	
13129	b5910b18-07fb-4582-b100-39f7465c357f	Toward an analytic framework for the electrical power grid	
13130	ff294545-0e6a-4c7e-8700-db287c3a00ab	The smooth switching control for TORA system via LMIs	
13131	d9a78ff7-3d03-4f10-9513-86029b574df8	Hybrid-damped resolved-acceleration control for manipulators	
13132	30fc784a-e271-4437-b0da-c8dd67d70501	On the stability of the hybrid-damped resolved-acceleration control	
13133	729450db-2f56-41ce-a0f1-f75a84e235aa	3D mapping for urban service robots	
13134	77dabf84-e330-4d9b-a25c-45b3e3558a40	Path planning in belief space with pose SLAM	
13135	250ded79-58d9-40fd-847d-c08488543242	Vision-based loop closing for delayed state robot mapping	
13136	b63d0ead-1a6e-4b09-b96e-7826b944a19a	Localization in highly dynamic environments using dual-timescale NDT-MCL	
13137	79f61af5-400d-4adf-986a-f8f74a137954	Planning Reliable Paths With Pose SLAM	
13138	6063d12f-acc7-4c48-9b9a-689f2fd96dcf	Exploration on Continuous Gaussian Process Frontier Maps	
13139	30fc832d-7660-4ae3-9e60-4eee00a30c1a	Active Pose SLAM	
13140	6d41ee00-71c7-4b39-a908-6abce7912de9	Outage behavior of selective relaying schemes	
13141	48be5bd5-af8e-4681-a607-0b7231293fe6	Outage Behavior of Cooperative Diversity with Relay Selection	
13142	2646bde6-c989-45e2-9f8f-59e13ff9a2a1	Code-Aided Maximum-Likelihood Ambiguity Resolution Through Free-Energy Minimization	
13143	75af7fe4-02ec-4d60-b2a6-55bb8ba55532	Multicast Routing and Wavelength Assignment with Shared Protection in Multi-Fiber WDM Mesh Networks: Optimal and Heuristic Solutions	
13144	4aa9ba0b-f4ac-45d9-ac0a-858bd51754c3	Uplink Coordinated Multi-Point ARQ in MIMO Cellular Systems	
13145	30fc8cf2-184e-48b7-a639-195fd61ea230	Cooperative Multicell ARQ - Packet Error Rate and Throughput Analysis	
13146	afe1f57f-3280-4a97-bd37-391d2dd12dea	Techniques for Interface Stress Measurements within Prosthetic Sockets of Transtibial Amputees: A Review of the Past 50 Years of Research	
13147	cf672708-0e57-4196-a159-7baa271e57e7	The Use of Fiber Bragg Grating Sensors in Biomechanics and Rehabilitation Applications: The State-of-the-Art and Ongoing Research Topics	
13148	30fd2250-d2f0-4535-8ecb-a19e270c7156	The Capability of Fiber Bragg Grating Sensors to Measure Amputees’ Trans-Tibial Stump/Socket Interface Pressures	
13149	cddf7720-92a1-4a5e-947f-44ff795bd316	Systematic Repeat Accumulate codes for bit-interleaved coded modulation with iterative demapping over AWGN and Rayleigh fading channels	
13150	288e550d-eb70-46b4-96d3-33255da6ab53	Power-efficient Irregular Repeat-Accumulate Encoded BICM-ID for 16-ary Signal Constellations	
13151	962f5b40-2a3a-44a3-8a3f-9bf6cefb61f3	Optimal Energy Transfer Pipe Arrangement for Acoustic Drill String Telemetry	
13152	30fd321a-a85d-4c10-ab15-91226c1b9153	Design of coded digital telemetry system for acoustic downhole channel with drilling noise	
13153	d0fa7c7a-450b-44e5-942f-9639e6453d07	Trusted architecture for farmland wireless sensor networks	
13154	c856c655-17d1-4c99-b3b7-3d7b18d3472f	An Energy Efficiency Trusted Dynamic Routing Protocol for Wireless Sensor Networks	
13155	54bc2df7-77df-4bda-b2e6-0691c9ab8283	TSHC: Trusted Scheme for Hadoop Cluster	
13156	30fd3c1b-d33c-4ab1-a84f-bb1b479bd04a	A Risk Assessment Model Based-Business-Circle of E-Government Information System	
13157	276df117-7a01-4779-a224-20decc4dc14d	Individual leaf identification from horticultural crop images based on the leaf skeleton	
13158	9d08f698-1a65-410d-b582-82d4b8468907	Simply configured Radio on Fiber link yielding positive gain for mobile phone system	
13159	30fd5878-0f5b-4375-8f30-54134f8e15b5	Electric Field Distribution Excited by Indoor Radio Source for Exposure Compliance Assessment	
13160	cc882094-d28b-444f-ac66-cf3e5af20fd1	Fine Positioning Three-Dimensional Electric-Field Measurements in Automotive Environments	
13161	d5676446-0a2a-40ac-a0dc-cf57118dae88	The Test Phantom for the Cochlear Implant to Estimate EMI from Cellular Phone	
13162	d6385b4c-dc86-4e77-a065-ae8a8807bab2	Random backoff control to thwart malicious behavior in WLANs	
13163	30fd9b7c-cf2a-4ba8-99c9-50eacc707540	SODCA: A Self-Organized Distributed Channel Access scheme for IEEE 802.11 networks	
13164	30fdbe30-0baf-4477-afdf-281cb472ecbe	Affiliation disambiguation for constructing semantic digital libraries	
13165	79132494-8d43-45cd-b66d-46ab1fe2b75b	Safety, economic incentives and insurance in the Norwegian petroleum industry	
13166	30fdc556-d453-41f2-a4d5-c4d1a9538ac3	On incentives for assurance of petroleum supply	
13167	8e6c7499-65c8-4707-b360-9122c70ac5c1	Autocorrelation-based Frame Lossless Recompression Algorithm for Memory-Efficient Video Coding System	
13168	30fdee22-7523-436f-a968-58c76ae101f6	Design of VLSI Architecture of Autocorrelation-Based Lossless Recompression Engine for Memory-Efficient Video Coding Systems	
13169	30fe7251-0083-4406-bf2a-04c1abc1fd85	Changing Culture: Educating the Next Computer Scientists	
13170	3f35501b-7262-4d0f-a0f0-c59011528e63	Applications of mobile research in Japan	
13171	30fea69a-0466-47b0-9c82-a93f7e68a649	Cultural, disciplinary and temporal contexts of e-learning and English as a foreign language	
13172	30feaa1a-458d-4f70-98c5-9a7c61e54373	Urban photograph localization using the INSTREET application--accuracy and performance analysis	
