id_n	name_s
6045	Clinton Priddle
6046	Katsuhide Fujita
6047	Takayuki Ito
6048	Mark Klein
6049	Edward F. Plinski
6050	Antoni Izworski
6051	Jerzy S. Witkowski
6052	Tharam S. Dillon
6053	Yi-Ping Phoebe Chen
6054	Elizabeth Chang
6055	Mukesh K. Mohania
6056	Noor Aida Husaini
6057	Rozaida Ghazali
6058	Nazri Mohd Nawi
6059	Lokman Hakim Ismail
6060	Munmun De Choudhury
6061	Michael Gamon
6062	Scott Counts
6063	Eric Horvitz
6064	Vahid Jalali
6065	David B. Leake
6066	Bernard Stepien
6067	Pulei Xiong
6068	Liam Peyton
6069	Sybren de Kinderen
6070	Jaap Gordijn
6071	Hans Akkermans
6072	Toni Jarimo
6073	Urho Pulkkinen
6074	Michael T. Cox
6075	Sara J. Czaja
6076	Richard Schulz
6077	Dolores Perdomo
6078	Sankaran N. Nair
6079	Eurydice S. Georganteli
6080	Ioanna N. Koukouni
6081	Sumate Pruekruedee
6082	Komsan Suriya
6083	Niwattisaiwong Seksiri
6084	Anne Persson
6085	Janis Stirna
6086	Craig Statchuk
6087	Luc Steels
6088	Shiva Vafadar
6089	Ahmad Abdollahzadeh Barfourosh
6090	Arturo Ribes
6091	Senshan Ji
6092	Arnau Ramisa
6093	Ramon López de Mántaras
6094	Lisheng Yin
6095	Yigang He
6096	Xueping Dong
6097	Zhaoquan Lu
6098	Roland Schegg
6099	Thomas Steiner
6100	Thouraya Gherissi-Labben
6101	Jamie Murphy
6102	Kar Wing Li
6103	Joanna Fursse
6104	Malcolm Clarke
6105	Russell W. Jones
6106	Sneh Khemka
6107	Genevieve Findlay
6108	Johannes Roth
6109	Carolina Trichet
6110	Hans-Rainer Trebin
6111	Steffen Sonntag
6112	Christian Jacquemin
6113	Vidya N. Murali
6114	Anthony L. Threatt
6115	Joe Manganelli
6116	Paul M. Yanik
6117	Sumod K. Mohan
6118	Akshay Apte
6119	Raghavendran Ramachandran
6120	Linnea Smolentzov
6121	Johnell O. Brooks
6122	Ian D. Walker
6123	Keith Green
6124	Maksims Fiosins
6125	Michaela Huhn
6126	Michael Decker
6127	Rebecca Bulander
6128	Tamara Högler
6129	Gunther Schiefer
6130	Aurelian Stănescu
6131	Ioan Dumitrache
6132	Howard Duncan
6133	Adriana Mircea
6134	Dan Gârlaşu
6135	Mihnea Alexandru Moisescu
6136	Luis Gravano
6137	Yannis Papakonstantinou
6138	Juan Julián Merelo Guervós
6139	Pedro Ángel Castillo Valdivieso
6140	Ella E. Roubtsova
6141	Enn Tyugu
6142	Qixia Yuan
6143	Panuwat Trairatphisan
6144	Jun Pang
6145	Sjouke Mauw
6146	Monique Wiesinger
6147	Thomas Sauter
6148	Mehmet Fatih Uluat
6149	Halit Oğuztüzün
6150	Péter Baranyi
6151	László T. Kóczy
6152	Tamás D. Gedeon
6153	Abhijeet Ghoshal
6154	Alok Gupta
6155	Mani R. Subramani
6156	Alexander Schiendorfer
6157	Alexander Knapp
6158	Jan-Philipp Steghöfer
6159	Gerrit Anders
6160	Florian Siefert
6161	Hideyasu Sasaki
6162	Matthew Hague
6163	Anthony Widjaja Lin
6164	Bashar I. Ahmad
6165	Patrick Langdon
6166	Pete Bunch
6167	Simon J. Godsill
6168	Xiaodan Zhu
6169	Gerald Penn
6170	Karol Frühauf
6171	Jochen Ludewig
6172	Helmut Sandmayr
6173	Jürgen Bock
6174	Tuvshintur Tserendorj
6175	Yongchun Xu
6176	Jens Wissmann
6177	Stephan Grimm
6178	Satu Elisa Schaeffer
6179	Andreas Jedlitschka
6180	Björn Decker
6181	Susanne Hartkopf
6182	Markus Nick
6183	Jörg Rech
6184	Stefan Rass
6185	Benjamin Rainer
6186	Pourang Irani
6187	Tomohiko Ooigawa
6188	Shigeko Shinohara
6189	Kaushik Mondal
6190	Partha Sarathi Mandal
6191	Thomas Bosch
6192	Shengli Wu
6193	Yaxin Bi
6194	Xiaoqin Zeng
6195	Jose San Martin
6196	Loic Corenthy
6197	Luis Pastor
6198	Marcos Garcia
6199	Gennaro Petraglia
6200	Monica Sebillo
6201	Pieter Hens
6202	Monique Snoeck
6203	Manu De Backer
6204	Geert Poels
6205	Arthur Tatnall
6206	Tal Anker
6207	Gregory V. Chockler
6208	Danny Dolev
6209	Idit Keidar
6210	Marco Kuhrmann
6211	Patrick Keil
6212	Ralf Kneuper
6213	Hubert Biskup
6214	Mario Fedrizzi
6215	Michele Fedrizzi
6216	Ricardo Alberto Marques Pereira
6217	Kristina Davoian
6218	Wolfram-Manfred Lippe
6219	Martin Matzner
6220	Asli Yagmur Akbulut
6221	Clayton Arlen Looney
6222	Jaideep Motwani
6223	Sunanda Das
6224	Suvra jyoti Choudhury
6225	Asit Kumar Das
6226	Zhan Wang
6227	Kun Sun
6228	Jiwu Jing
6229	Xin Jin
6230	Fuzhen Zhuang
6231	Shuhui Wang
6232	Qing He
6233	Zhongzhi Shi
6234	Tatsuhito Oe
6235	Van Dat Cung
6236	Bertrand Le Cun
6237	Marco Botta
6238	Ignacio J. Ramírez-Rosado
6239	Enrique Zorzano-Alba
6240	Montserrat Mendoza-Villena
6241	Pedro Lara-Santillán
6242	E. Garcia-Garrido
6243	L.A. Fernandez-Jimenez
6244	P.J. Zorzano-Santamaria
6245	E. Tarancón-Andrés
6246	Johanna Tuominen
6247	Pasi Liljeberg
6248	Jouni Isoaho
6249	Christopher Haubeck
6250	Ante Vilenica
6251	Xingwei Wang
6252	Nan Gao
6253	Shuxiang Cai
6254	Min Huang
6255	Mauricio Marrone
6256	Francis Gacenga
6257	Aileen Cater-Steel
6258	Lutz M. Kolbe
6259	Carsten Ullrich
6260	Tianxiang Lu
6261	Erica Melis
6262	Chanin Sinlapeecheewa
6263	Kiyoshi Takamasu
6264	Marios Kesoulis
6265	Dimitrios Soudris
6266	Christos S. Koukourlis
6267	A. Thanailakis
6268	Wu Qiu
6269	Martin Rajchl
6270	Fumin Guo
6271	Yue Sun
6272	Eranga Ukwatta
6273	Aaron Fenster
6274	Jing Yuan
6275	Ravish Bhagdev
6276	Jonathan Butters
6277	Ajay Chakravarthy
6278	Sam Chapman
6279	Aba-Sah Dadzie
6280	Mark A. Greenwood
6281	José Iria
6282	Matthew Hause
6283	James Hummell
6284	Miguel A. Sánchez
6285	Montserrat Mateos
6286	David Pizarro
6287	Li Zhou
6288	Howard S. Goldberg
6289	Deepika Pabbathi
6290	Adam Wright
6291	Debora Goldman
6292	Cheryl Van Putten
6293	A D Barley
6294	Roberto A. Rocha
6295	Emma Nuraihan Mior Ibrahim
6296	Mathias De Wachter
6297	Kris Demuynck
6298	Patrick Wambacq
6299	Tobias Emrich
6300	Gregor Jossé
6301	Markus Mauder
6302	Johannes Niedermayer
6303	Matthias Renz
6304	Matthias Schubert
6305	Andreas Züfle
6306	Javier Pérez
6307	Antonio Bonafonte
6308	Somayeh Abdollahvand
6309	Rui Santos-Tavares
6310	João Goes
6311	Antonio Martini
6312	Lars Pareto
6313	Jan Bosch
6314	Tarek El Falah
6315	Thierry Lecroq
6316	Mourad Elloumi
6317	Vivien Mast
6318	Diedrich Wolter
6319	Luiz Carlos Lemos Junior
6320	Simone André da Costa Cavalheiro
6321	Luciana Foss
6322	Yan P. Yuan
6323	Martin Vingron
6324	Peer Bork
6325	Arto Lanamäki
6326	Karen Stendal
6327	Devinder Thapa
6328	Willy Susilo
6329	Yi Mu
6330	Soochan Hwang
6331	Sang-Young Cho
6332	Taehyung Wang
6333	Phillip C.-Y. Sheu
6334	Junghoe Kim
6335	Jong Hwan Lee
6336	Phillip J. McClelland
6337	Simon J. Whitmell
6338	Stacey D. Scott
6339	Linh Anh Nguyen
6340	Andreas Pottmeier
6341	Roland Chrobok
6342	Sigurdur F. Hafstein
6343	Florian Mazur
6344	Michael Schreckenberg
6345	Keongtae Kim
6346	Sunil Mithas
6347	Andrea Santi
6348	Marco Guidi
6349	Alessandro Ricci
6350	David Thue
6351	Marcia L. Spetch
6352	Eric Wasylishen
6353	Tero Vartiainen
6354	Heli Aramo-Immonen
6355	Kirsi Liikamaa
6356	F. Dadouche
6357	A. Alexandre
6358	Bertrand Granado
6359	Andrea Pinna
6360	P. Garda
6361	Mads Fogtmann Hansen
6362	Thomas Hammershaimb Mosbech
6363	Hildur Ólafsdóttir
6364	Michael Sass Hansen
6365	Rasmus Larsen
6366	Motasem Alrahabi
6367	Amr Helmy Ibrahim
6368	Jean-Pierre Desclés
6369	Meirav Hadad
6370	Gilad Armon-Kest
6371	Gal A. Kaminka
6372	Sarit Kraus
6373	Lena Pareto
6374	Britt Johansson
6375	Sally Zeller
6376	Katharina Stibrant Sunnerhagen
6377	Martin Rydmark
6378	Jurgen Broeren
6379	Snehashis Roy
6380	Aaron Carass
6381	Jerry L. Prince
6382	Ivaylo Atanasov
6383	Pavlina Koleva
6384	Evelina Pencheva
6385	Yingshan Cui
6386	Xiaoli Huang
6387	Lichuan Song
6388	Jundong Zhu
6389	Vahab S. Mirrokni
6390	Nithum Thain
6391	Adrian Vetta
6392	Kaoru Kenjo
6393	Ryugo Kijima
6394	Xin-yu Ouyang
6395	Xuebo Chen
6396	Sergey Zablotskiy
6397	Thomas Müller
6398	Wolfgang Minker
6399	Ralph Riedel
6400	David Jentsch
6401	Sebastian Horbach
6402	J. Ackermann
6403	Egon Müller
6404	Erkki Oja
6405	Arshin Rezazadeh
6406	Mahmood Fathy
6407	Ladan Momeni
6408	Amir-Massoud Bidgoli
6409	Bernard Sales
6410	Emmanuel Darmois
6411	Dimitri Papadimitriou
6412	Didier Bourse
6413	Kishore Prahallad
6414	Arthur R. Toth
6415	Alan W. Black
6416	Paula Urze
6417	George Kollios
6418	John W. Byers
6419	Jeffrey Considine
6420	Marios Hadjieleftheriou
6421	Feifei Li
6422	Susumu Katayama
6423	Hajime Kimura
6424	Shigenobu Kobayashi
6425	Elettra Agliardi
6426	Maria Letizia Guerra
6427	Luciano Stefanini
6428	Ulrich Pferschy
6429	Gerhard J. Woeginger
6430	Enyu Yao
6431	Scottie Chih-Chieh Huang
6432	Bruce Damer
6433	Steve Di Paola
6434	Joannis Paniaras
6435	Kirk Parsons
6436	Bernie Roel
6437	Moses Ma
6438	Gabriel Moruz
6439	Andrei Negoescu
6440	Sabrina Tollari
6441	Ken-ichi Iso
6442	Ines Di Loreto
6443	Benoit Lange
6444	Antoine Seilles
6445	Sebastien Andary
6446	William Dyce
6447	László Gerencsér
6448	Balázs Torma
6449	Zsanett Orlovits
6450	Rami Albatal
6451	Philippe Mulhem
6452	Yves Chiaramella
6453	Vivienne Mee
6454	Iain Sutherland
6455	Mingxian Jin
6456	Johnnie W. Baker
6457	Milad Shokouhi
6458	Robert F. Cohen
6459	Jinggao Li
6460	Byung Chul Kim
6461	Soonhung Han
6462	Costas Lambrinoudakis
6463	Vassilis Tsoumas
6464	Maria Karyda
6465	Spyros Ikonomopoulos
6466	Li Han
6467	Lee Rudolph
6468	Michael Chou
6469	Sean Corbett
6470	Emily Eagle
6471	Dylan Glotzer
6472	Jake Kramer
6473	Jonathan Moran
6474	Christopher Pietras
6475	Ammar Tareen
6476	Matthew Valko
6477	Ulf Leser
6478	Paolo Baldi
6479	Agata Ciabattoni
6480	Lara Spendier
6481	Pham Dinh Thanh
6482	Huynh Thi Thanh Binh
6483	Bui Thu Lam
6484	Min Chen
6485	Pascal Poizat
6486	Yuhong Yan
6487	Torsten Sprenger
6488	Wolfram Koepf
6489	Zhilan Feng
6490	Libin Rong
6491	Laurent Lefebvre
6492	Pierre Poulin
6493	Grzegorz Dobrowolski
6494	Domenico Salvagnin
6495	Junho Jeon
6496	Sunghyun Cho
6497	Xin Tong
6498	Seungyong Lee
6499	J. Rekha
6500	J. Bhattacharya
6501	S. Majumder
6502	Steffen Basting
6503	Annalisa Quaini
6504	Roland Glowinski
6505	Suncica Canic
6506	Grzegorz Dwojakowski
6507	Artur Klepaczko
6508	Andrzej Materka
6509	Chan-Jin Chung
6510	Robert G. Reynolds
6511	Cristina Boeres
6512	Vinod E. F. Rebello
6513	Stefano Bragaglia
6514	Federico Chesani
6515	Davide Sottara
6516	Sunil Wattal
6517	Jose M. Plehn-Dujowich
6518	Cen Li
6519	Melissa Lee Price
6520	Paul Gutherson
6521	Clifford J. Nolan
6522	Niall J. Ryan
6523	Anil Nerode
6524	Wolf Kohn
6525	Ho-Gyeong Kim
6526	Rhee Man Kil
6527	Soo-Young Lee
6528	Merve Aydınlılar
6529	Adnan Yazici
6530	Hideki Kawahara
6531	Masanori Morise
6532	Hideki Banno
6533	Toru Takahashi
6534	Ryuichi Nisimura
6535	Toshio Irino
6536	Edward D. Lazowska
6537	John Zahorjan
6538	Driss Matrouf
6539	Olivier Bellot
6540	Pascal Nocera
6541	Georges Linarès
6542	Jean-François Bonastre
6543	Herna L. Viktor
6544	Eric Paquet
6545	Dominic Battré
6546	André Höing
6547	Matthias Hovestadt
6548	Odej Kao
6549	Ulf Rerrer-Brusch
6550	Mohamed Imran Mohamed Ariff
6551	Simon K. Milton
6552	Rachelle Bosua
6553	Rajeev Sharma
6554	Moses Liskov
6555	Paul D. Rowe
6556	Christian C. Wagner
6557	John F. Vinsonhaler
6558	Marina V. Sokolova
6559	Antonio Fernández-Caballero
6560	Zbigniew Bonikowski
6561	Edward Bryniarski
6562	Urszula Wybraniec-Skardowska
6563	Ives Rene Venturini Pola
6564	Robson L. F. Cordeiro
6565	Caetano Traina
6566	Agma J. M. Traina
6567	Tom W. Carnduff
6568	W. A. Gray
6569	Kian Hsiang Low
6570	Wee Kheng Leow
6571	H Marcelo Ang
6572	Bruno Alves
6573	M. Schumacher
6574	Fabian Cretton
6575	Anne Le Calvé
6576	Gilles Cherix
6577	David Werlen
6578	Christian Gapany
6579	Bertrand Baeryswil
6580	Doris Gerber
6581	Philippe Cloux
6582	Amel Mammar
6583	Li Chen
6584	Ho Keung Tsoi
6585	Helmut Werner
6586	Tu Van Le
6587	Shen Lin
6588	Ernest S. Kuh
6589	Paloma Moreno-Clari
6590	Miguel Arevalillo-Herráez
6591	Vicente Cerverón-Lleó
6592	Tiberiu T. Cocias
6593	Sorin Mihai Grigorescu
6594	Florin Moldoveanu
6595	Bjørnar Solhaug
6596	Ketil Stølen
6597	C. Lee Giles
6598	Iván Brito
6599	Néstor Becerra Yoma
6600	Tom Butler
6601	Kiyohiko Uehara
6602	Takumi Koyama
6603	Kaoru Hirota
6604	Nazir Ahmad Zafar
6605	Nabeel Sabir
6606	Amir Ali
6607	Monica McArthur
6608	Hagit Attiya
6609	Amotz Bar-Noy
6610	Daphne Koller
6611	Rüdiger Reischuk
6612	Walid A. Abu-Sufah
6613	Allen D. Malony
6614	Shahin Kamali
6615	José Ignacio Requeno
6616	Roberto Blanco
6617	Gregorio de Miguel Casado
6618	José Manuel Colom
6619	Elisa Yumi Nakagawa
6620	Mariela M. F. Sasaki
6621	José Carlos Maldonado
6622	Thomas Weigert
6623	David Garlan
6624	John Knapman
6625	Birger Møller-Pedersen
6626	Bran Selic
6627	J. Fortuna
6628	P. Sivakumaran
6629	Aladdin M. Ariyaeeinia
6630	Amit S. Malegaonkar
6631	Mirella Lapata
6632	Roland Hausser
6633	Alfred Geroldinger
6634	Rudolf Schneider
6635	Helmut Alt
6636	Neal Glew
6637	Spyridon Triantafyllis
6638	Michał Clerniak
6639	Marsha Eng
6640	Brian T. Lewis
6641	James M. Stichnoth
6642	Shinji Nakamura
6643	Toshihiro Tan
6644	T. Hirayama
6645	Hiroyuki Kawai
6646	Shota Komiyama
6647	Sadao Hosaka
6648	Minoru Nakamura
6649	Katsuhiro Yuki
6650	Jacek Blazewicz
6651	Wojciech Cellary
6652	Jan Weglarz
6653	Jiangbo Dang
6654	Amir Hedayati
6655	Ken Hampel
6656	Candemir Toklu
6657	Rachel Ben-Eliyahu
6658	Rina Dechter
6659	Sheila Cobourne
6660	Keith Mayes
6661	Konstantinos Markantonakis
6662	Ramesh Jain
6663	Matthias Filter
6664	Christian Thoens
6665	A. Käsbohrer
6666	Bernd Appel
6667	Andrea Abel
6668	Leonhard Voltmer
6669	Hung T. Nguyen
6670	Elbert A. Walker
6671	Masaki Samejima
6672	Yuichi Saito
6673	Masanori Akiyoshi
6674	Hironori Oka
6675	Stig B. Taps
6676	Thomas Ditlev Brunø
6677	Kjeld Nielsen
6678	Frank Heckel
6679	Michael Schwier
6680	Arne Lindow
6681	Mark Richters
6682	ZiHan Xu
6683	GuanWen Cheng
6684	Hao Wang
6685	HongYuan Fu
6686	GuoDan Lu
6687	Ping Qin
6688	Marek Tudruj
6689	Lukasz Masko
6690	Esteban Vera
6691	Rodrigo A. Reeves
6692	Sergio N. Torres
6693	Seungwon Yang
6694	Barbara M. Wildemuth
6695	Jeffrey Pomerantz
6696	Sanghee Oh
6697	Anton Maximilian Schäfer
6698	Steffen Udluft
6699	Hans-Georg Zimmermann
6700	Michael Kifer
6701	Eliezer L. Lozinskii
6702	Viktor Mašíček
6703	Irena Holubová
6704	Tobias Mutter
6705	Dennis Kundisch
6706	Hildegard Kuehne
6707	Annika Woerner
6708	Didac Gil de la Iglesia
6709	Danny Weyns
6710	Yasushi Ogawa
6711	Blai Bonet
6712	Hector Geffner
6713	Michael Hatzopoulos
6714	John G. Kollias
6715	Ana Soares
6716	A. Gomes
6717	Carlos Henggeler Antunes
6718	Hugo F.V. Cardoso
6719	Zhipeng Gao
6720	Kan Chen
6721	Jingchen Zheng
6722	Yuwen Hao
6723	Yang Yang
6724	Xuesong Qiu
6725	Mehdi Manshadi
6726	Daniel Gildea
6727	James F. Allen
6728	Maddalena Strumia
6729	Constantin Anastasopoulos
6730	Irina Mader
6731	Jürgen Henning
6732	Stathis Hadjidemetriou
6733	Giovanni Pignatelli
6734	Gianmario Motta
6735	Giovanni Umberto Germani
6736	Tomasz Marek Kowalski
6737	Jacek Wislicki
6738	K. Kuliberda
6739	Radoslaw Adamus
6740	Kazimierz Subieta
6741	Xiaoshan Li
6742	Antonio Cau
6743	Ben C. Moszkowski
6744	Nick Coleman
6745	Hussein Zedan
6746	Teodoro Calonge Cano
6747	Luis Martínez Alonso
6748	Rui Ralha
6749	A. L. Sánchez
6750	Pengtao Xie
6751	Jin Kyu Kim
6752	Eric P. Xing
6753	Alistair Moffat
6754	Érika F. Cota
6755	F. Lima
6756	Sana Rezgui
6757	Raoul Velazco
6758	Marcelo Lubaszewski
6759	Ricardo Reis
6760	Wolfgang Diestelkamp
6761	Lars Lundberg
6762	Tobias Murmann
6763	Heiko Rossnagel
6764	Lars Mahnkopf
6765	Leif Kobbelt
6766	Jason Lee
6767	Michael T. Dianovsky
6768	Donald J. Wink
6769	Ralf Wagner
6770	Sören Scholz
6771	Reinhold Decker
6772	Tong-Seng Quah
6773	Mie Mie Thet Thwin
6774	Alan Diaz-Manriquez
6775	Gregorio Toscano Pulido
6776	José Gabriel Ramírez-Torres
6777	T Shiva Prakash
6778	K B Raja
6779	K. R. Venugopal
6780	S. Sitharama Iyengar
6781	L. M. Patnaik
6782	Yichen Liu
6783	Yue Zhou
6784	Daniel Weiskopf
6785	Gerik Scheuermann
6786	Amitava Nag
6787	Sushanta Biswas
6788	Debasree Sarkar
6789	Partha Pratim Sarkar
6790	Chunbi Xu
6791	Jiong Wang
6792	Shunpeng Zeng
6793	Sergey A. Sosnovsky
6794	I. Han Hsiao
6795	Peter Brusilovsky
6796	Hironobu Katagiri
6797	Lobna Kriaa
6798	Solina Renzo Valentini Adriano
6799	Emmanuel Vaumorin
6800	R. Nouacer
6801	F. Blanc
6802	S. Pajaniardja
6803	Philippe Coussy
6804	Eric Martin
6805	Dominique Heller
6806	Farhat Thabet
6807	Anne-Marie Fouilliart
6808	Soumyadeep Dey
6809	Jayanta Mukherjee
6810	Shamik Sural
6811	Partha Bhowmick
6812	Ole-Christoffer Granmo
6813	Jaziar Radianti
6814	Morten Goodwin
6815	Julie Dugdale
6816	Parvaneh Sarshar
6817	Sondre Glimsdal
6818	Jose J. Gonzalez
6819	Agostino G. Bruzzone
6820	Taizo Yamada
6821	Kenro Aihara
6822	Atsuhiro Takasu
6823	Jun Adachi
6824	Climent Nadeu
6825	Felix Galindo
6826	Jaume Padrell
6827	Kenji Ohmori
6828	Nobuhiko Koike
6829	Koji Nezu
6830	Shunichi Suzuki
6831	Cheng-Shen Han
6832	Jie-Hong Roland Jiang
6833	Eltayeb Salih Abuelyaman
6834	Lara Schibelsky G. Piccolo
6835	Maria Cecília Calani Baranauskas
6836	Gürkan Üstünkar
6837	Süreyya Özögür-Akyüz
6838	Gerhard Wilhelm Weber
6839	Y. Aydin Son
6840	Jack Minker
6841	Fernando Asteasuain
6842	Víctor A. Braberman
6843	Pawel Matykiewicz
6844	Włodzisław Duch
6845	Kimmo Järvinen
6846	Vladimir Kolesnikov
6847	Ahmad-Reza Sadeghi
6848	S. K. Michael Wong
6849	Dan Wu
6850	Michael Nebeling
6851	Moira C. Norrie
6852	Ahmed M. Badawi
6853	Evan A. Sultanik
6854	Chin-Liang Chang
6855	Nicolas Valette
6856	S. Bancel
6857	S. Khan
6858	Aamer Nadeem
6859	Zehira Haddad
6860	Jaime Lopez Krahe
6861	Sobah Abbas Petersen
6862	Michael A. Bedek
6863	Gopalan Nadathur
6864	Frank Pfenning
6865	Azriel Rosenfeld
6866	Martin P. Kenirons
6867	Jenny L. Ryan
6868	Andrew Shearer
6869	Laura Karl
6870	Judith Orth
6871	Kathleen M. Hargiss
6872	Caroline Howard
6873	Seongho Seo
6874	Dalwon Jang
6875	Sunil Lee
6876	ChangDong Yoo
6877	Carl Albing
6878	Norm Troullier
6879	Stephen Whalen
6880	Ryan M Olson
6881	Joe Glenski
6882	Howard Pritchard
6883	Hugo Mills
6884	William G. Bulgren
6885	Victor Wallace
6886	Ron Ireland
6887	Someshwar C. Gupta
6888	Chuanyou Li
6889	Michel Hurfin
6890	Yun Wang
6891	Shiiai Wang
6892	Megan Damon
6893	David A. Yuen
6894	Marcin Orchel
6895	Javier Pinto
6896	Raymond Reiter
6897	Purushothaman Surendran
6898	Chul-Ung Kang
6899	Seok Jun Ko
6900	Jia Lu
6901	Junhui Wang
6902	Gang Han
6903	Baoliang Li
6904	Wenhua Dou
6905	Zhaohui Wang
6906	Jinling Su
6907	Yu Chen
6908	Shengrong Gong
6909	Fotini Patsioura
6910	Maro Vlachopoulou
6911	Eleonora-Ioulia Malama
6912	Sergio Aldea
6913	Diego R. Llanos
6914	Arturo Gonzalez-Escribano
6915	Christoph Richter
6916	Heidrun Allert
6917	Wolfgang Nejdl
6918	Ferosh Jacob
6919	Marjan Mernik
6920	Jeff Gray
6921	Trevor Robinson
6922	Robin Fairey
6923	Cecil Armstrong
6924	Hengan Ou
6925	Geoffrey Butlin
6926	Christoph Giess
6927	Harald Evers
6928	Anil Nori
6929	Christopher J. Harris 0001
6930	Sang-Pok Ko
6931	Byeong-Kap Choi
6932	Hak-Yong Kim
6933	Yong-Shik Kim
6934	Kyung-Whan Lee
6935	Aurora de la Vega
6936	Paul Nemirovsky
6937	Stephen Tomlinson
6938	Bruce Hedin
6939	Pilar Prieto
6940	Chilin Shih
6941	Nargis Khan
6942	Jelena V. Misic
6943	Vojislav B. Misic
6944	Lutful Karim
6945	Hang Li
6946	Wanlong Li
6947	Guochun Wang
6948	Xinyi Peng
6949	Leila Jalali
6950	Carolyn L. Talcott
6951	Sharad Mehrotra
6952	Azman Yasin
6953	Mohamed Yusof
6954	Tengku Mohd Tengku Sembok
6955	Shahrul Azman Noah
6956	Siddhartha Ghosh
6957	Sameen S Fatima
6958	Julio Pacheco
6959	Francesc Benito
6960	Jens Kolb
6961	Henrik Leopold
6962	Manfred Reichert
6963	T. V. Vijay Kumar
6964	Santosh Kumar
6965	Trong Hai Duong
6966	Ahmad Nurzid Rosli
6967	Visal Sean
6968	Kee-Sung Lee
6969	Geun-Sik Jo
6970	Tor J. Larsen
6971	Fred Niederman
6972	Moez Limayem
6973	Joyce Chan
6974	Valérie Issarny
6975	Mauro Caporuscio
6976	Pierre-Guillaume Raverdy
6977	Thomas C. van Dijk
6978	Arthur van Goethem
6979	Jan-Henrik Haunert
6980	Wouter Meulemans
6981	Bettina Speckmann
6982	Yoram Eshet
6983	Vassilis Moulianitis
6984	Nikos A. Aspragathos
6985	Argiris J. Dentsoras
6986	Adway Mitra
6987	B N Ranganath
6988	Indrajit Bhattacharya
6989	Joachim Griese
6990	Paolo Atzeni
6991	Giorgio Gianforme
6992	Marco Bakera
6993	Clemens D. Renner
6994	Jianhong Zhang
6995	Yuanbo Cui
6996	Xi Wu
6997	Marti A. Hearst
6998	Sholom M. Weiss
6999	Robert S. Galen
7000	Prasad Tadepalli
7001	Prabhaker Mateti
7002	Narsingh Deo
7003	Vikraman Arvind
7004	Johannes Köbler
7005	Martin Mundhenk
7006	Bernd Walter
7007	Tanvir Ahmad
7008	Vincent Vigneron
7009	Ludovic Aubry
7010	Jeremy Pitt
7011	Dídac Busquets
7012	Régis Riveret
7013	Jeff Yan
7014	Amina Tariq
7015	Adrian Kemmer Cernev
7016	Eduardo Henrique Diniz
7017	Martin Jayo
7018	Herwig Zeiner
7019	Werner Haas
7020	Anant Bhaskar Garg
7021	K. K. Govil
7022	Chu-Ching Huang
7023	Tsang-Hai Kuo
7024	Shao-Hsuan Chiu
7025	Andrew Zisserman
7026	Simon McCallum
7027	Anthony V. Robins
7028	Caroline Brun
7029	Caroline Hagège
7030	Dimitri Konstantas
7031	Dong Nguyen
7032	Jamie Callan
7033	Stefan Klein
7034	Ronald M. Lee
7035	Lei Lei
7036	Sajda Qureshi
7037	Petr Šauer
7038	Petr Fiala
7039	Antonín Dvořák
7040	Aldo Lipani
7041	Florina Piroi
7042	Linda Andersson
7043	Allan Hanbury
7044	Ahmed K. Elmagarmid
7045	Vladimir M. Blinovsky
7046	Gergely Tóth
7047	Zoltán Hornák
7048	Cleopatra Bardaki
7049	Katerina Pramatari
7050	Nicola Lercari
7051	Elena Toffalori
7052	Micaela Spigarolo
7053	Llonel Onsurez
7054	Victor Alvarez
7055	David G. Kirkpatrick
7056	Raimund Seidel
7057	Niki Panteli
7058	Quentin Elhaik
7059	Marie-Christine Rousset
7060	Bernard Ycart
7061	Simon Scerri
7062	Gerhard Gossen
7063	Brian Davis
7064	Siegfried Handschuh
7065	C Chao Wang
7066	J Jing Gu
7067	Jmb Jacques Terken
7068	J Jun Hu
7069	Szymon M. Kielbasa
7070	Jan O. Korbel
7071	Dieter Beule
7072	Johannes Schuchhardt
7073	Hanspeter Herzel
7074	Sabin Tabirca
7075	Tatiana Tabirca
7076	Laurence T. Yang
7077	Len Freeman
7078	Raymond W. Bennett
7079	Steven L. Greenspan
7080	Fu Lee Wang
7081	Satabdi Basu
7082	Pratim Sengupta
7083	Takaaki Yamada
7084	Isao Echizen
7085	Hiroshi Yoshiura
7086	Xibin Zhu
7087	Frank-Michael Schleif
7088	Barbara Hammer
7089	Sergio Lafuente-Arroyo
7090	Roberto Javier López-Sastre
7091	Saturnino Maldonado-Bascón
7092	Rafael Martínez-Tomás
7093	Hongwei Gao
7094	Xiaofeng Liu
7095	Jinguo Liu
7096	Fuguo Chen
7097	Ben Niu
7098	Jorge Marx Gómez
7099	Abdulhussain E. Mahdi
7100	Juan Moreno García
7101	Luis Jiménez
7102	Jose Jesus Castro-Schez
7103	Luis Rodriguez Benitez
7104	Nimrod Megiddo
7105	Ramakrishnan Srikant
7106	Tadashi Yanagihara
7107	Gen Hattori
7108	Kazunori Matsumoto
7109	Yasuhiro Takisima
7110	Sabrina Campano
7111	Etienne de Sevin
7112	Vincent Corruble
7113	Nicolas Sabouret
7114	Ji Li
7115	Dah-Yoh Lim
7116	Karen R. Sollins
7117	Maciej Kurant
7118	Patrick Thiran
7119	Dirk Bühler
